rider_record_id,policy_id,customer_id,rider_type_id,rider_premium,rider_sum_assured,rider_start_date,rider_end_date,rider_status
RDR0016788,POL0004565,CUST005447,R03,5167,446514,2019-06-06,2028-06-06,Active
RDR0016789,POL0001636,CUST007172,R03,1881,1853545,2012-09-15,2021-09-15,Matured
RDR0016790,POL0006461,CUST000327,R05,4630,1121558,2023-06-06,2044-06-06,Active
RDR0016791,POL0006445,CUST005524,R03,3927,1737636,2013-04-22,2047-04-22,Active
RDR0016792,POL0008680,CUST007029,R02,2613,737842,2017-08-25,2040-08-25,Active
RDR0016793,POL0013908,CUST004996,R04,7714,269120,2017-07-29,2049-07-29,Lapsed
RDR0016794,POL0003951,CUST004031,R02,4450,1575568,2013-05-09,2050-05-09,Active
RDR0016795,POL0012607,CUST007895,R02,6572,238875,2014-06-29,2022-06-29,Matured
RDR0016796,POL0002672,CUST007809,R01,2630,700484,2014-11-23,2047-11-23,Active
RDR0016797,POL0008862,CUST000207,R03,2845,1695750,2012-01-02,2029-01-02,Active
RDR0016798,POL0001767,CUST009380,R03,1220,1924935,2020-11-03,2040-11-03,Active
RDR0016799,POL0010298,CUST004799,R04,2388,463011,2010-06-26,2027-06-26,Active
RDR0016800,POL0003426,CUST006524,R04,7041,1384378,2010-03-07,2042-03-07,Active
RDR0016801,POL0001609,CUST001860,R03,5994,1711636,2020-06-13,2038-06-13,Active
RDR0016802,POL0005324,CUST007658,R05,2565,1174601,2013-02-01,2033-02-01,Active
RDR0016803,POL0011503,CUST003715,R01,2703,1030430,2014-02-04,2019-02-04,Surrendered
RDR0016804,POL0005389,CUST006355,R04,7435,1304983,2016-10-29,2030-10-29,Active
RDR0016805,POL0003736,CUST009008,R04,7676,273070,2019-05-05,2029-05-05,Active
RDR0016806,POL0009469,CUST006111,R05,4280,1423750,2014-07-04,2027-07-04,Active
RDR0016807,POL0012655,CUST008543,R04,2005,876174,2021-05-19,2058-05-19,Active
RDR0016808,POL0004591,CUST006669,R04,4178,544247,2013-02-25,2033-02-25,Active
RDR0016809,POL0014053,CUST000667,R04,5833,828203,2016-09-03,2033-09-03,Active
RDR0016810,POL0009360,CUST001559,R04,4670,1615778,2015-12-19,2039-12-19,Active
RDR0016811,POL0000435,CUST007068,R03,4688,1531034,2022-06-07,2027-06-07,Active
RDR0016812,POL0012553,CUST001983,R01,4194,495991,2016-12-10,2049-12-10,Active
RDR0016813,POL0008817,CUST009078,R03,5401,1478567,2023-04-18,2030-04-18,Active
RDR0016814,POL0003218,CUST002255,R02,3857,870985,2011-01-11,2026-01-11,Active
RDR0016815,POL0004980,CUST009038,R01,2177,775025,2017-05-17,2032-05-17,Active
RDR0016816,POL0005185,CUST007484,R01,3743,896144,2011-02-08,2035-02-08,Active
RDR0016817,POL0010741,CUST003700,R04,3557,611417,2016-07-04,2025-07-04,Active
RDR0016818,POL0013827,CUST003547,R01,3534,1227478,2015-12-09,2028-12-09,Active
RDR0016819,POL0010737,CUST004241,R04,6680,1690134,2023-10-22,2042-10-22,Active
RDR0016820,POL0009483,CUST006675,R04,6766,1600135,2013-06-23,2035-06-23,Surrendered
RDR0016821,POL0013613,CUST003395,R05,1429,731436,2017-06-24,2043-06-24,Lapsed
RDR0016822,POL0009602,CUST005334,R02,5891,1979036,2020-05-15,2034-05-15,Active
RDR0016823,POL0012830,CUST003018,R02,6614,352778,2013-11-24,2035-11-24,Active
RDR0016824,POL0004501,CUST006900,R02,4188,1756430,2011-11-07,2033-11-07,Active
RDR0016825,POL0002526,CUST002579,R02,7672,1564692,2015-07-18,2031-07-18,Active
RDR0016826,POL0013679,CUST002811,R02,3144,1538266,2023-03-03,2040-03-03,Active
RDR0016827,POL0000888,CUST006062,R01,3435,961324,2019-06-13,2032-06-13,Active
RDR0016828,POL0007364,CUST001074,R01,6380,1920750,2021-09-02,2045-09-02,Active
RDR0016829,POL0014421,CUST005997,R02,5045,1054166,2011-06-19,2036-06-19,Active
RDR0016830,POL0014213,CUST009169,R02,5445,965026,2013-03-03,2033-03-03,Active
RDR0016831,POL0003252,CUST001681,R05,5894,912623,2014-06-10,2049-06-10,Active
RDR0016832,POL0000234,CUST002968,R02,7200,530900,2019-05-20,2035-05-20,Active
RDR0016833,POL0012855,CUST001244,R03,6478,1465671,2017-12-12,2033-12-12,Active
RDR0016834,POL0005695,CUST003385,R05,3961,1404377,2012-10-22,2028-10-22,Active
RDR0016835,POL0010284,CUST004754,R03,7008,1025929,2021-05-31,2038-05-31,Active
RDR0016836,POL0002565,CUST005335,R04,1958,1299138,2021-06-03,2036-06-03,Active
RDR0016837,POL0013255,CUST009879,R04,3866,1913714,2013-04-23,2022-04-23,Surrendered
RDR0016838,POL0001088,CUST003315,R02,4762,438385,2016-07-13,2024-07-13,Matured
RDR0016839,POL0005489,CUST005338,R01,6070,1174379,2016-05-27,2027-05-27,Active
RDR0016840,POL0001510,CUST004156,R04,6186,782376,2022-06-26,2030-06-26,Active
RDR0016841,POL0004456,CUST000343,R02,3000,1362316,2017-04-24,2032-04-24,Active
RDR0016842,POL0006430,CUST003009,R01,7976,468809,2019-07-04,2039-07-04,Active
RDR0016843,POL0012272,CUST002307,R02,6574,814183,2011-05-01,2036-05-01,Active
RDR0016844,POL0000221,CUST009931,R04,2018,1281140,2018-06-01,2032-06-01,Active
RDR0016845,POL0007157,CUST000394,R02,7224,988827,2018-08-18,2030-08-18,Active
RDR0016846,POL0001170,CUST003653,R04,5871,1923538,2013-09-20,2024-09-20,Matured
RDR0016847,POL0001898,CUST000290,R05,3042,971428,2023-04-01,2032-04-01,Active
RDR0016848,POL0001618,CUST008020,R02,6320,1011392,2018-06-21,2055-06-21,Active
RDR0016849,POL0004884,CUST000988,R01,1749,1145596,2024-01-10,2030-01-10,Active
RDR0016850,POL0009276,CUST008706,R01,5794,1299532,2021-02-09,2039-02-09,Active
RDR0016851,POL0010541,CUST001477,R04,7526,1933611,2018-10-02,2051-10-02,Active
RDR0016852,POL0009594,CUST002682,R05,1690,625459,2013-12-19,2044-12-19,Active
RDR0016853,POL0011135,CUST009244,R05,2862,1341986,2023-04-18,2030-04-18,Lapsed
RDR0016854,POL0009151,CUST007875,R05,1770,1019347,2022-01-23,2038-01-23,Active
RDR0016855,POL0012439,CUST006627,R02,4143,1808909,2012-10-25,2034-10-25,Active
RDR0016856,POL0012571,CUST007512,R01,6386,1131049,2021-08-24,2038-08-24,Active
RDR0016857,POL0004098,CUST001567,R01,1319,1696113,2010-05-17,2021-05-17,Matured
RDR0016858,POL0004778,CUST009888,R01,6568,744576,2012-03-29,2031-03-29,Claimed-Other
RDR0016859,POL0014404,CUST002584,R01,1355,521843,2014-12-05,2028-12-05,Active
RDR0016860,POL0005119,CUST007978,R01,3312,719599,2021-04-13,2058-04-13,Active
RDR0016861,POL0012472,CUST005159,R01,1051,1556524,2014-08-24,2032-08-24,Lapsed
RDR0016862,POL0004954,CUST006345,R05,4503,1223701,2010-07-19,2018-07-19,Matured
RDR0016863,POL0002874,CUST001019,R05,7424,1586390,2011-06-14,2033-06-14,Active
RDR0016864,POL0007639,CUST008774,R05,4921,1665052,2018-01-12,2047-01-12,Lapsed
RDR0016865,POL0005698,CUST004813,R01,6793,1081267,2012-08-29,2022-08-29,Matured
RDR0016866,POL0014302,CUST005290,R04,4670,1212855,2017-02-22,2037-02-22,Active
RDR0016867,POL0006562,CUST008105,R04,1889,1406526,2014-02-15,2024-02-15,Matured
RDR0016868,POL0007268,CUST000831,R05,4482,1848174,2013-06-01,2018-06-01,Matured
RDR0016869,POL0010274,CUST005049,R03,2401,1094838,2011-10-21,2025-10-21,Active
RDR0016870,POL0009504,CUST008176,R01,1153,1246383,2023-07-07,2029-07-07,Active
RDR0016871,POL0002861,CUST000876,R04,3827,309792,2016-12-27,2035-12-27,Active
RDR0016872,POL0009734,CUST000074,R03,3326,803822,2012-05-22,2028-05-22,Active
RDR0016873,POL0004082,CUST002171,R01,5608,1491617,2021-12-22,2044-12-22,Active
RDR0016874,POL0009117,CUST002488,R01,3541,970638,2015-03-07,2020-03-07,Matured
RDR0016875,POL0002438,CUST005060,R02,3235,1115777,2013-09-14,2021-09-14,Matured
RDR0016876,POL0006139,CUST003562,R02,1835,1845995,2019-12-15,2045-12-15,Active
RDR0016877,POL0011014,CUST002715,R03,1621,375853,2012-11-24,2035-11-24,Active
RDR0016878,POL0014081,CUST002359,R02,6892,1664191,2020-12-20,2040-12-20,Active
RDR0016879,POL0007788,CUST005782,R01,7295,1773735,2020-07-01,2028-07-01,Active
RDR0016880,POL0003467,CUST003976,R03,6016,1567433,2012-12-09,2032-12-09,Active
RDR0016881,POL0013513,CUST000153,R04,5583,1435389,2022-02-16,2033-02-16,Active
RDR0016882,POL0011135,CUST009244,R03,5761,1148208,2023-04-18,2030-04-18,Lapsed
RDR0016883,POL0008940,CUST008817,R01,4549,1888194,2017-11-22,2027-11-22,Active
RDR0016884,POL0013377,CUST009580,R02,4422,860991,2015-04-27,2034-04-27,Active
RDR0016885,POL0000728,CUST000136,R05,2317,260761,2018-10-17,2040-10-17,Active
RDR0016886,POL0011270,CUST009997,R05,2739,211138,2021-04-13,2041-04-13,Lapsed
RDR0016887,POL0003951,CUST004031,R04,3959,1647175,2013-05-09,2050-05-09,Active
RDR0016888,POL0006614,CUST001604,R04,3400,273088,2019-10-14,2031-10-14,Active
RDR0016889,POL0009325,CUST000931,R01,1894,1707284,2014-05-19,2032-05-19,Active
RDR0016890,POL0002417,CUST003744,R04,2992,1599328,2010-09-27,2016-09-27,Matured
RDR0016891,POL0014575,CUST005578,R04,5859,1700429,2012-11-02,2027-11-02,Active
RDR0016892,POL0011351,CUST007833,R03,4723,244950,2022-05-15,2031-05-15,Active
RDR0016893,POL0013394,CUST006569,R03,4964,1237478,2020-01-26,2027-01-26,Active
RDR0016894,POL0000324,CUST006165,R05,4133,1619084,2020-12-30,2041-12-30,Active
RDR0016895,POL0007682,CUST000653,R05,7719,230787,2019-02-07,2027-02-07,Active
RDR0016896,POL0002689,CUST004055,R04,7916,1803896,2024-03-12,2036-03-12,Lapsed
RDR0016897,POL0010859,CUST009820,R04,5132,1578044,2021-02-04,2033-02-04,Active
RDR0016898,POL0007901,CUST009641,R01,5803,215517,2017-01-30,2031-01-30,Active
RDR0016899,POL0004488,CUST004570,R05,4956,311650,2013-01-18,2025-01-18,Matured
RDR0016900,POL0011919,CUST005479,R05,7228,274233,2018-04-30,2032-04-30,Active
RDR0016901,POL0013052,CUST000340,R05,2939,669643,2011-06-21,2016-06-21,Matured
RDR0016902,POL0001688,CUST002085,R02,7836,721772,2024-03-19,2039-03-19,Active
RDR0016903,POL0014017,CUST004601,R05,2158,553877,2020-10-12,2040-10-12,Active
RDR0016904,POL0014559,CUST006491,R04,7885,1018111,2016-07-14,2055-07-14,Active
RDR0016905,POL0000526,CUST008864,R03,4863,514518,2019-12-10,2040-12-10,Active
RDR0016906,POL0005783,CUST009124,R02,5992,1199480,2011-03-22,2017-03-22,Matured
RDR0016907,POL0004294,CUST008136,R03,1936,311926,2017-04-02,2037-04-02,Lapsed
RDR0016908,POL0005717,CUST008309,R04,2781,1522193,2021-02-10,2037-02-10,Active
RDR0016909,POL0009640,CUST000245,R03,1455,480738,2022-02-08,2029-02-08,Active
RDR0016910,POL0011059,CUST003337,R01,1933,1233478,2023-02-05,2034-02-05,Active
RDR0016911,POL0006168,CUST004294,R01,1193,990286,2015-03-28,2039-03-28,Active
RDR0016912,POL0009814,CUST002322,R04,1381,1634538,2019-03-15,2053-03-15,Active
RDR0016913,POL0013825,CUST009479,R01,2065,1080036,2015-09-30,2037-09-30,Lapsed
RDR0016914,POL0008544,CUST008620,R03,1871,536580,2014-01-29,2048-01-29,Active
RDR0016915,POL0009362,CUST008151,R04,2058,1511978,2021-06-09,2038-06-09,Lapsed
RDR0016916,POL0014777,CUST000019,R05,5807,1276057,2012-03-08,2027-03-08,Lapsed
RDR0016917,POL0005840,CUST001984,R05,1899,1523961,2018-02-12,2047-02-12,Active
RDR0016918,POL0001661,CUST000914,R05,6261,1320912,2014-03-25,2026-03-25,Active
RDR0016919,POL0001067,CUST000426,R03,6163,848744,2017-01-06,2036-01-06,Active
RDR0016920,POL0006448,CUST006070,R01,2110,667490,2021-10-04,2027-10-04,Active
RDR0016921,POL0009374,CUST000160,R02,6259,899631,2015-07-05,2034-07-05,Active
RDR0016922,POL0009654,CUST001839,R02,6392,1804848,2021-05-14,2051-05-14,Claimed-Death
RDR0016923,POL0012946,CUST001718,R05,1402,1350060,2014-02-12,2022-02-12,Matured
RDR0016924,POL0010658,CUST000101,R03,2767,250810,2018-06-10,2033-06-10,Active
RDR0016925,POL0009613,CUST009431,R02,1868,820484,2011-01-27,2027-01-27,Active
RDR0016926,POL0013399,CUST002395,R05,2372,442057,2017-02-17,2024-02-17,Lapsed
RDR0016927,POL0009824,CUST005704,R04,2627,1704997,2020-03-17,2029-03-17,Claimed-Other
RDR0016928,POL0012713,CUST005799,R05,7419,1145119,2021-11-17,2054-11-17,Active
RDR0016929,POL0001453,CUST003284,R01,1236,691064,2019-06-01,2034-06-01,Active
RDR0016930,POL0007870,CUST005850,R05,1553,310512,2023-05-29,2035-05-29,Active
RDR0016931,POL0002119,CUST008860,R03,3834,1186504,2019-11-26,2051-11-26,Active
RDR0016932,POL0000361,CUST005010,R01,6980,903084,2015-06-20,2022-06-20,Matured
RDR0016933,POL0000455,CUST007249,R01,4295,1026313,2011-01-30,2042-01-30,Active
RDR0016934,POL0011258,CUST009717,R02,4433,1365487,2012-01-31,2029-01-31,Active
RDR0016935,POL0003154,CUST001344,R04,2500,1315434,2013-01-31,2022-01-31,Matured
RDR0016936,POL0014228,CUST005768,R05,3724,1403724,2024-05-06,2029-05-06,Active
RDR0016937,POL0004700,CUST006171,R01,4088,1788006,2011-06-30,2028-06-30,Active
RDR0016938,POL0014696,CUST008563,R04,3787,1216504,2014-09-11,2041-09-11,Active
RDR0016939,POL0012884,CUST001035,R05,5427,560987,2012-01-17,2018-01-17,Matured
RDR0016940,POL0009235,CUST003179,R05,4179,841132,2015-11-22,2030-11-22,Active
RDR0016941,POL0000259,CUST002549,R05,2691,1355296,2016-05-13,2046-05-13,Active
RDR0016942,POL0001086,CUST005971,R04,6306,1185953,2012-06-29,2032-06-29,Active
RDR0016943,POL0011466,CUST002877,R05,4403,805041,2017-03-28,2025-03-28,Matured
RDR0016944,POL0014659,CUST005117,R01,7216,1851080,2017-11-11,2022-11-11,Matured
RDR0016945,POL0003734,CUST007683,R05,1764,727760,2010-03-09,2028-03-09,Active
RDR0016946,POL0003008,CUST002489,R05,7596,1453510,2010-07-26,2047-07-26,Active
RDR0016947,POL0007886,CUST001737,R03,2165,1921610,2021-04-20,2038-04-20,Active
RDR0016948,POL0014604,CUST005064,R01,5582,1357021,2018-02-22,2033-02-22,Lapsed
RDR0016949,POL0002188,CUST000592,R01,4560,210758,2020-02-08,2036-02-08,Lapsed
RDR0016950,POL0006194,CUST005132,R01,3918,1293763,2016-04-01,2034-04-01,Active
RDR0016951,POL0003698,CUST002595,R05,3603,840652,2012-12-06,2020-12-06,Matured
RDR0016952,POL0008331,CUST009223,R01,1862,467732,2013-10-15,2029-10-15,Active
RDR0016953,POL0012300,CUST002654,R04,3367,632886,2015-12-27,2027-12-27,Active
RDR0016954,POL0009638,CUST007370,R02,5494,849349,2011-10-09,2048-10-09,Lapsed
RDR0016955,POL0008188,CUST008243,R03,6548,846412,2024-04-03,2034-04-03,Active
RDR0016956,POL0012624,CUST000214,R01,2283,359701,2022-05-28,2038-05-28,Active
RDR0016957,POL0014239,CUST009599,R03,4419,1107047,2022-03-06,2038-03-06,Surrendered
RDR0016958,POL0012999,CUST008369,R03,1242,1708265,2019-06-24,2026-06-24,Active
RDR0016959,POL0008490,CUST003101,R03,5934,1125528,2016-12-10,2029-12-10,Active
RDR0016960,POL0004177,CUST007677,R03,1393,1318312,2014-06-16,2052-06-16,Active
RDR0016961,POL0011006,CUST005157,R01,5879,745013,2012-04-07,2045-04-07,Active
RDR0016962,POL0008794,CUST002047,R01,4533,737919,2022-07-27,2040-07-27,Active
RDR0016963,POL0008688,CUST007957,R02,2010,788847,2019-09-01,2035-09-01,Active
RDR0016964,POL0011484,CUST000024,R02,4862,378457,2014-07-02,2027-07-02,Active
RDR0016965,POL0011529,CUST007454,R02,7385,245665,2020-02-14,2041-02-14,Active
RDR0016966,POL0000859,CUST007574,R01,6371,997867,2017-02-03,2032-02-03,Active
RDR0016967,POL0011265,CUST003267,R01,7255,1447924,2020-11-23,2027-11-23,Active
RDR0016968,POL0009247,CUST008699,R03,2940,1867525,2015-10-28,2031-10-28,Active
RDR0016969,POL0010446,CUST002403,R01,4480,1823109,2015-10-24,2030-10-24,Active
RDR0016970,POL0004563,CUST007265,R03,6510,1557599,2015-02-28,2041-02-28,Active
RDR0016971,POL0007811,CUST007521,R05,7110,1615787,2019-03-01,2027-03-01,Active
RDR0016972,POL0000006,CUST001775,R01,1590,1144833,2014-03-23,2029-03-23,Active
RDR0016973,POL0001323,CUST001624,R03,7572,812680,2020-05-30,2030-05-30,Active
RDR0016974,POL0005135,CUST007956,R01,7845,1171457,2010-06-19,2034-06-19,Active
RDR0016975,POL0012780,CUST000792,R04,2355,912352,2015-08-06,2023-08-06,Matured
RDR0016976,POL0002979,CUST001581,R01,1657,989979,2016-08-30,2023-08-30,Matured
RDR0016977,POL0005073,CUST002535,R03,7412,1760320,2022-12-08,2047-12-08,Active
RDR0016978,POL0011968,CUST008263,R03,1413,1241135,2019-02-06,2039-02-06,Active
RDR0016979,POL0007751,CUST006881,R03,2827,755423,2018-04-30,2048-04-30,Active
RDR0016980,POL0011852,CUST004312,R01,6781,344034,2015-01-24,2045-01-24,Active
RDR0016981,POL0001830,CUST009096,R04,3378,1959025,2013-10-21,2032-10-21,Active
RDR0016982,POL0006128,CUST009851,R01,7274,216273,2020-04-03,2039-04-03,Active
RDR0016983,POL0007588,CUST001062,R01,2156,1613445,2021-11-17,2033-11-17,Active
RDR0016984,POL0004013,CUST003314,R05,1863,237335,2017-07-19,2024-07-19,Matured
RDR0016985,POL0009448,CUST001487,R04,3527,992748,2013-07-22,2034-07-22,Active
RDR0016986,POL0011212,CUST004970,R05,2850,403706,2013-05-09,2040-05-09,Claimed-Death
RDR0016987,POL0011235,CUST000067,R02,5338,297434,2021-06-28,2052-06-28,Active
RDR0016988,POL0006253,CUST005685,R04,4675,912791,2021-09-15,2037-09-15,Active
RDR0016989,POL0001169,CUST000565,R05,7366,1092696,2010-09-29,2022-09-29,Matured
RDR0016990,POL0006216,CUST004669,R03,1703,1649777,2023-11-25,2060-11-25,Active
RDR0016991,POL0010316,CUST004201,R01,7881,1817927,2019-08-30,2032-08-30,Active
RDR0016992,POL0002136,CUST006317,R03,1893,1169712,2011-02-12,2030-02-12,Active
RDR0016993,POL0002085,CUST001180,R04,2198,1090690,2014-10-16,2026-10-16,Active
RDR0016994,POL0005993,CUST002182,R02,3524,1821907,2020-04-05,2029-04-05,Active
RDR0016995,POL0001394,CUST003616,R02,6540,1055922,2015-05-22,2035-05-22,Active
RDR0016996,POL0011558,CUST009483,R01,7819,761589,2013-09-24,2035-09-24,Active
RDR0016997,POL0004752,CUST009848,R04,6669,272616,2013-08-13,2025-08-13,Active
RDR0016998,POL0010084,CUST008517,R02,6497,262898,2012-03-10,2045-03-10,Active
RDR0016999,POL0010190,CUST007696,R05,1822,1485703,2015-07-08,2030-07-08,Active
RDR0017000,POL0012657,CUST000946,R04,1944,1172374,2016-11-18,2045-11-18,Active
RDR0017001,POL0014928,CUST001271,R05,7681,800941,2018-10-12,2030-10-12,Active
RDR0017002,POL0003805,CUST001982,R04,4815,831716,2013-12-24,2038-12-24,Lapsed
RDR0017003,POL0003492,CUST004808,R02,5881,1921804,2022-07-09,2059-07-09,Active
RDR0017004,POL0002034,CUST002154,R02,5937,1650863,2010-11-17,2020-11-17,Matured
RDR0017005,POL0001708,CUST000191,R04,3333,1713001,2010-06-10,2034-06-10,Active
RDR0017006,POL0008224,CUST002030,R04,6295,1067140,2023-12-30,2043-12-30,Active
RDR0017007,POL0006143,CUST002933,R02,5099,933296,2019-05-22,2039-05-22,Active
RDR0017008,POL0002960,CUST006753,R05,5843,1748699,2022-07-28,2029-07-28,Active
RDR0017009,POL0008130,CUST008036,R04,4393,959250,2010-08-14,2022-08-14,Matured
RDR0017010,POL0006591,CUST008893,R02,6476,1061284,2012-02-26,2020-02-26,Matured
RDR0017011,POL0007414,CUST000882,R05,2177,892793,2019-02-02,2059-02-02,Active
RDR0017012,POL0009879,CUST005064,R02,6792,1006083,2011-07-01,2022-07-01,Matured
RDR0017013,POL0005915,CUST006609,R02,4558,310841,2017-05-13,2023-05-13,Matured
RDR0017014,POL0013364,CUST001897,R01,6617,1737553,2019-02-05,2024-02-05,Matured
RDR0017015,POL0007488,CUST000862,R04,7502,1995260,2014-09-03,2039-09-03,Active
RDR0017016,POL0002263,CUST004946,R03,7318,910290,2023-05-11,2040-05-11,Active
RDR0017017,POL0011867,CUST002499,R02,6244,600337,2020-04-24,2031-04-24,Active
RDR0017018,POL0001335,CUST009273,R02,7805,1452642,2012-05-07,2025-05-07,Matured
RDR0017019,POL0005393,CUST001980,R04,3099,935984,2012-05-24,2026-05-24,Active
RDR0017020,POL0000837,CUST007176,R02,6429,1440913,2021-01-15,2035-01-15,Active
RDR0017021,POL0009853,CUST004914,R04,5098,1326194,2015-08-29,2035-08-29,Active
RDR0017022,POL0001997,CUST000317,R02,4454,1278825,2018-06-16,2033-06-16,Active
RDR0017023,POL0012079,CUST007708,R02,3551,423966,2012-05-31,2020-05-31,Matured
RDR0017024,POL0003168,CUST007650,R01,6857,1892051,2013-04-09,2024-04-09,Matured
RDR0017025,POL0012984,CUST007440,R05,6866,1998697,2013-08-27,2047-08-27,Active
RDR0017026,POL0013086,CUST002248,R04,1966,274462,2019-08-26,2024-08-26,Matured
RDR0017027,POL0004285,CUST008973,R04,4942,676889,2020-03-16,2025-03-16,Matured
RDR0017028,POL0011194,CUST005401,R05,1675,1109407,2015-03-19,2034-03-19,Lapsed
RDR0017029,POL0013370,CUST000211,R02,7626,826144,2021-09-06,2034-09-06,Active
RDR0017030,POL0008092,CUST004878,R03,7143,1027846,2015-06-08,2022-06-08,Matured
RDR0017031,POL0009147,CUST009037,R04,1875,1588627,2020-12-24,2043-12-24,Lapsed
RDR0017032,POL0008656,CUST004435,R03,3087,751483,2023-08-18,2034-08-18,Active
RDR0017033,POL0013153,CUST007190,R03,7237,1886951,2013-06-30,2032-06-30,Active
RDR0017034,POL0002157,CUST003641,R03,3065,1015786,2012-06-02,2031-06-02,Active
RDR0017035,POL0009492,CUST003898,R01,4773,254428,2022-12-17,2027-12-17,Active
RDR0017036,POL0011178,CUST003402,R05,6553,1305741,2015-06-29,2033-06-29,Active
RDR0017037,POL0005275,CUST002595,R01,4693,1987163,2011-05-08,2039-05-08,Active
RDR0017038,POL0008833,CUST000927,R01,2777,411553,2018-03-30,2035-03-30,Active
RDR0017039,POL0002700,CUST009038,R05,1780,1573676,2024-03-24,2064-03-24,Active
RDR0017040,POL0001208,CUST000011,R01,5245,1354658,2016-01-17,2034-01-17,Active
RDR0017041,POL0006721,CUST001519,R01,6022,532169,2015-04-06,2025-04-06,Matured
RDR0017042,POL0000606,CUST004764,R01,7512,1271807,2011-03-19,2048-03-19,Active
RDR0017043,POL0000150,CUST001448,R03,1663,459745,2014-12-18,2020-12-18,Matured
RDR0017044,POL0004820,CUST000109,R05,7971,648427,2017-08-12,2037-08-12,Lapsed
RDR0017045,POL0011159,CUST002534,R03,2786,984742,2024-01-03,2043-01-03,Active
RDR0017046,POL0003803,CUST000378,R02,2171,1983381,2011-06-20,2029-06-20,Lapsed
RDR0017047,POL0006037,CUST008463,R01,1625,1661140,2023-07-05,2039-07-05,Active
RDR0017048,POL0000476,CUST007062,R01,4856,425860,2013-06-27,2026-06-27,Claimed-Death
RDR0017049,POL0001773,CUST009591,R04,2315,749576,2021-01-16,2037-01-16,Active
RDR0017050,POL0006119,CUST008482,R02,7559,285871,2011-11-14,2025-11-14,Active
RDR0017051,POL0008477,CUST003261,R04,3325,1074307,2014-11-13,2020-11-13,Matured
RDR0017052,POL0009378,CUST001958,R03,1563,1626424,2011-02-20,2035-02-20,Active
RDR0017053,POL0007741,CUST008026,R02,3012,1757901,2020-05-22,2047-05-22,Active
RDR0017054,POL0003969,CUST002513,R03,2432,1028739,2010-10-24,2030-10-24,Active
RDR0017055,POL0007079,CUST000543,R03,1575,1154129,2022-08-23,2039-08-23,Active
